sample_id,class_label,observation_group_id,overlap_component_id,geographic_block_id,survey_year,provenance_id,source_resolution_m,patch_size_m,processing_version,qa_status,sampling_stratum,patch_sha256,split_random,split_geographic
E001B-161569e36d40,unlabelled_background,E001G-0002da38060a,,BNG_100KM_E3_N1,2018,EAP-d85b0f0821f9,1.0,128,e001-terrain-v1,pass,E001S-4f5dc59e187b,396edac177453f1123a2f2c7eda29f8f7b4c4922f8449faed10aa59307e3d20b,train,train
E001B-1ed5b28fff70,unlabelled_background,E001G-79b532f38536,,BNG_100KM_E3_N4,2018,EAP-d85b0f0821f9,1.0,128,e001-terrain-v1,pass,E001S-7c8237cb9e7f,7b7acb055d7bdbcbea1b5981bee3c961e7a53b4ce7ab6903aa85a1f51fb4e52e,train,train
E001B-166ca0f15db3,unlabelled_background,E001G-42dd34d29069,,BNG_100KM_E3_N1,2019,EAP-d3a871d4f09e,1.0,128,e001-terrain-v1,pass,E001S-16d866d55001,02af37b43a68c4416b6031945012a8a6d0e8a88c1e122071d550a9687b4ded7a,train,train
E001B-ce3856578ba8,unlabelled_background,E001G-b9d4336490c8,,BNG_100KM_E4_N5,2018,EAP-d85b0f0821f9,1.0,128,e001-terrain-v1,pass,E001S-6a7e3d086b36,89dad7e6212e9534c479af8930c953a9547fabdba38d42ee48875cd5b9b6f44d,train,train
E001B-1abb7286e4d7,unlabelled_background,E001G-0dccef6e9495,,BNG_100KM_E3_N3,2020,EAP-c590a5cb0139,1.0,128,e001-terrain-v1,pass,E001S-332b3a066062,f14bea90d2cc3ec0ee038dba95612276ca38d96e123106163555de19ddc380ed,train,train
E001B-5541053c7671,unlabelled_background,E001G-68e739755fe2,,BNG_100KM_E4_N0,2021,EAP-71ad6a50942e,1.0,128,e001-terrain-v1,pass,E001S-783de3e8a55c,0bae8ab1deb2504b221c306d978c091b3e42ef16e64c872e973d0286316a71ae,train,train
E001B-760826b82768,unlabelled_background,E001G-7fdb8286ea34,,BNG_100KM_E3_N3,2021,EAP-71ad6a50942e,1.0,128,e001-terrain-v1,pass,E001S-83e0841a2e31,2e93889985bb0223c896a47fb92ec2a5dff6c4ad0dcfddb40755299685d93ffa,train,train
E001B-99b2b1ac43b5,unlabelled_background,E001G-0378ebe272cb,,BNG_100KM_E3_N5,2021,EAP-71ad6a50942e,1.0,128,e001-terrain-v1,pass,E001S-9037a27ee5af,4faefd4d04bb3a08bdd305e9af18072a41c30fe2fc7d82abdbccb7794b6d091e,final_test,train
E001B-f92cca0fc0f7,unlabelled_background,E001G-6a4b9b5b794d,,BNG_100KM_E5_N0,2019,EAP-d3a871d4f09e,1.0,128,e001-terrain-v1,pass,E001S-86941dab67e6,aaa3da50e206145bb695e8e7cdd54119e1d445e32f603406bbff1f953b2c439c,final_test,train
E001B-425c96dc3dff,unlabelled_background,E001G-a28b02e3a644,,BNG_100KM_E2_N0,2021,EAP-71ad6a50942e,1.0,128,e001-terrain-v1,pass,E001S-90eabc833fd2,66e49e99ad116c1487421404151e279f28a0853b82affcb2a16f4a929e255895,final_test,development
E001B-092afd587a4a,unlabelled_background,E001G-1af9d00e81ff,,BNG_100KM_E6_N1,2018,EAP-d85b0f0821f9,1.0,128,e001-terrain-v1,pass,E001S-f561c88b6ea3,24d3a31422fde873b6b90496659866cf4aec20573f5e7f44c93638d28a9d49d2,train,train
E001B-6f6d9e130819,unlabelled_background,E001G-3b5574bb54a6,,BNG_100KM_E4_N4,2018,EAP-d85b0f0821f9,1.0,128,e001-terrain-v1,pass,E001S-f3c9c6193fcc,5d2fd6017ecad9caf97500829fbef50c77c4b7e5da14145f2b2a88347256c8df,train,train
E001B-643730072a11,unlabelled_background,E001G-929d50b8dd90,,BNG_100KM_E4_N4,2018,EAP-d85b0f0821f9,1.0,128,e001-terrain-v1,pass,E001S-7b29a75729a4,d19d17c78b86f43aa07e6350a1286045bba9c23cde3b00886521765a4b7ec293,train,train
E001B-0b2196a20745,unlabelled_background,E001G-76549943f699,,BNG_100KM_E4_N2,2021,EAP-71ad6a50942e,1.0,128,e001-terrain-v1,pass,E001S-eba8011b2de9,d2b68a353677d1085c680b3e0974a0d27a603538e9fb2f8dc81d3f4d9e8d3fb2,train,train
E001B-ba3a88ace57a,unlabelled_background,E001G-b6f3c9ee7d3d,,BNG_100KM_E4_N0,2018,EAP-d85b0f0821f9,1.0,128,e001-terrain-v1,pass,E001S-a2643ebfb91c,59164ae0be5d8b3ca1ceb196620e28d1e6d04410e88776dcc4361ff661e6e34c,train,train
E001B-d0e1e1e56e46,unlabelled_background,E001G-2abe3fef15d3,,BNG_100KM_E2_N0,2021,EAP-71ad6a50942e,1.0,128,e001-terrain-v1,pass,E001S-95779590f453,f91ecca87ada60f867dade023d0762e2e922f30ce5729da394046c05517becb1,development,development
E001B-2d7221bb5eb4,unlabelled_background,E001G-45c20d9b9a5d,,BNG_100KM_E4_N5,2018,EAP-d85b0f0821f9,1.0,128,e001-terrain-v1,pass,E001S-c3a49799969e,a12a8210e7649866b8527c5efc928a55e2e43034f2d9299c864ef7ee57fd60fc,train,train
E001B-5fb48aeaf038,unlabelled_background,E001G-29705429c5f0,,BNG_100KM_E5_N4,2020,EAP-c590a5cb0139,1.0,128,e001-terrain-v1,pass,E001S-aec99532dcc9,abdacf6981611471839f9ed52fcc52f354e39575740e6fea5088f3581333e43c,train,final_test
E001B-e579096ff085,unlabelled_background,E001G-ee96a6833635,,BNG_100KM_E3_N5,2021,EAP-71ad6a50942e,1.0,128,e001-terrain-v1,pass,E001S-252ab3bdd8d8,ab93fe34df5ae2a11edb328a884a8c9da3508cd3914819acacaaab6e135066c0,train,train
E001B-3abcfce2741f,unlabelled_background,E001G-475edf6185eb,,BNG_100KM_E3_N2,2020,EAP-c590a5cb0139,1.0,128,e001-terrain-v1,pass,E001S-12e0bcc392a8,f4999e8354788f9faacad6766921fcf222d9a7c47bddeeba64aee401a882b127,train,final_test
E001B-7fe6225af74f,unlabelled_background,E001G-894bb050c9a3,,BNG_100KM_E4_N0,2021,EAP-71ad6a50942e,1.0,128,e001-terrain-v1,pass,E001S-3152a1fcd478,9369ecd855a51b38023645f4808ab8e51d6b82be387c82afc95adc1780e0c130,train,train
E001B-724014a48829,unlabelled_background,E001G-d26c18c2941a,,BNG_100KM_E2_N1,2021,EAP-71ad6a50942e,1.0,128,e001-terrain-v1,pass,E001S-9f210ea40033,096fb00c2c69e58749f75f4c612bd73a7902eea5722682f48c3a03fd3bc7f031,train,train
E001B-daf9d4dc10f1,unlabelled_background,E001G-6c3ba3545a5b,,BNG_100KM_E3_N0,2021,EAP-71ad6a50942e,1.0,128,e001-terrain-v1,pass,E001S-8ca1fd1136d2,a1d7c8f913a4305cc5f9e20c4e0b9986f0f5e3f1208893e101e5790c8b236d90,train,train
E001B-8d26e074dcc2,unlabelled_background,E001G-d4db32761647,,BNG_100KM_E5_N1,2019,EAP-d3a871d4f09e,1.0,128,e001-terrain-v1,pass,E001S-50fa81cfbec0,5bfcbe977a9547dd45867983e0ee5e712559d5c892312d8d7bc5ce5f812d3151,train,train
E001B-c7b76ad8a4a0,unlabelled_background,E001G-46ccdc698e45,,BNG_100KM_E5_N2,2019,EAP-d3a871d4f09e,1.0,128,e001-terrain-v1,pass,E001S-ac712f7908b2,ed75b3a62ad612b0a4ab7fcd393e044e9683e43f0a30e3fca6a6842673b82188,train,train
E001B-4da5ca0c3c42,unlabelled_background,E001G-2dc1523477e4,,BNG_100KM_E2_N1,2021,EAP-71ad6a50942e,1.0,128,e001-terrain-v1,pass,E001S-0632b026f9f0,bd04d4718c4313e7a0c15a123ba7f29c42a228deb9100c21963fed819efe4a5a,train,train
E001B-3b0de3a8f7bd,unlabelled_background,E001G-42111c3d3f24,,BNG_100KM_E2_N0,2021,EAP-71ad6a50942e,1.0,128,e001-terrain-v1,pass,E001S-8c24fb9be8d9,b6ba6c4df8072043926238afd5120b4ea2aa608aada760ca08893e03d6328eaf,train,development
E001B-6ecb37c0a4b5,unlabelled_background,E001G-fee62827e310,,BNG_100KM_E3_N3,2021,EAP-71ad6a50942e,1.0,128,e001-terrain-v1,pass,E001S-54e30674627c,c9762bd7e6e046e5c98d25913b3727fb8de068633603c5387520f3d28220d9dc,train,train
E001B-fb97096ec700,unlabelled_background,E001G-77b09e448520,,BNG_100KM_E3_N0,2021,EAP-71ad6a50942e,1.0,128,e001-terrain-v1,pass,E001S-a06077beb0c1,e94bbf0d400b4078beab18134e7755b8e6449e18a69ec7b8b5fac9547e0df738,train,train
E001B-c4e8bd4dbcc8,unlabelled_background,E001G-5e86adacdf4c,,BNG_100KM_E3_N5,2020,EAP-c590a5cb0139,1.0,128,e001-terrain-v1,pass,E001S-c39311fdff79,a74b645e55106e6484da46d0e078809581dd8eb03db7f3d216cd0627de6f2e3c,train,train
E001B-86909083179f,unlabelled_background,E001G-798eba2953ad,,BNG_100KM_E3_N1,2019,EAP-d3a871d4f09e,1.0,128,e001-terrain-v1,pass,E001S-5d770cc30fac,ecc2f5f583c0a5ca8ee961169a063ee76af6bc581f721002f152b989239d0b15,train,train
E001B-2234323973e0,unlabelled_background,E001G-e930aaa16f2e,E001O-9a72378c429b,BNG_100KM_E3_N4,2020,EAP-c590a5cb0139,1.0,128,e001-terrain-v1,pass,E001S-3c8d65cf9d6d,cdeb81f706219a386ed79bdee535d216c08cf95a3e74cdd950524243565823bc,final_test,train
E001B-6136cb81da7f,unlabelled_background,E001G-b3a730261346,,BNG_100KM_E5_N2,2019,EAP-d3a871d4f09e,1.0,128,e001-terrain-v1,pass,E001S-7d45c332555f,8dc7035f63c61916c5ddac3cc2dcaa9bf1d75ab59bf60dd97c1e7d69af5e9ce1,train,train
E001B-793b8a5ebd30,unlabelled_background,E001G-3d8ed3f59a03,,BNG_100KM_E4_N2,2020,EAP-c590a5cb0139,1.0,128,e001-terrain-v1,pass,E001S-082640b191c3,776f00c32cac4dd79ec33ad6df7ae5e7bef11f47aa77ec4083fc9dc1ea9a2371,train,train
E001B-7d594cff0f2d,unlabelled_background,E001G-f0c7930d6878,,BNG_100KM_E4_N1,2017,EAP-8e32eccbc87e,1.0,128,e001-terrain-v1,pass,E001S-c1dc8b22c664,552c01ce29ecabf6e9a20549ff6f7c0f5d8a8c822b28bec53ff6da612ce9f254,final_test,train
E001B-30edb082a6f8,unlabelled_background,E001G-0bc5a9b120de,,BNG_100KM_E3_N0,2021,EAP-71ad6a50942e,1.0,128,e001-terrain-v1,pass,E001S-f1d2fd4974e7,bee38f973dc554f236edc72d89e2afcb185a35605db2b55a3b492d3b301d8820,train,train
E001B-5c88185b1d30,unlabelled_background,E001G-e930aaa16f2e,E001O-9a72378c429b,BNG_100KM_E3_N4,2020,EAP-c590a5cb0139,1.0,128,e001-terrain-v1,pass,E001S-9ae1553d9c06,33aa1e42274394518ed124a28ce98286eab833bd5fe98897190ba9362e55c214,final_test,train
E001B-ed62ea9fecbe,unlabelled_background,E001G-b872140bb73f,,BNG_100KM_E1_N0,2020,EAP-c590a5cb0139,1.0,128,e001-terrain-v1,pass,E001S-607be45653ea,aa1fecbf4ec04711f742efa2907b7d6403929f2bdae3cf3871fb510e80e4ecb9,final_test,train
E001B-b8c4d9cd2d90,unlabelled_background,E001G-7b40bcd05d2c,,BNG_100KM_E5_N3,2019,EAP-d3a871d4f09e,1.0,128,e001-terrain-v1,pass,E001S-9ef248efdeed,c12c5866f0ea48887b763e84383c593a523c97ad54754e680ae17d5d43adef32,train,train
E001B-b1da9d3b945e,unlabelled_background,E001G-a4964c1ba0ec,,BNG_100KM_E3_N5,2018,EAP-d85b0f0821f9,1.0,128,e001-terrain-v1,pass,E001S-63a47f50f0fa,74bc621e60d0aafa6e2ad9b5f208155b6daa63110d01e67db91aaf8d442f4e53,final_test,train
E001B-ba22b4d2b1f1,unlabelled_background,E001G-ce210b311f02,,BNG_100KM_E5_N2,2018,EAP-d85b0f0821f9,1.0,128,e001-terrain-v1,pass,E001S-4fac8ccf0e67,baae5ac87086860a250cfae41361af7319c13b992a1a1350d8eb19c89e6256c9,train,train
E001B-d633cb3aafba,unlabelled_background,E001G-cecc60c63348,,BNG_100KM_E5_N4,2018,EAP-d85b0f0821f9,1.0,128,e001-terrain-v1,pass,E001S-ecbe009f87db,746b8bd084312290a1fe79f512b172c6e100e063c493055748fb03d2800a2ae0,train,final_test
E001B-b0c89f53e598,unlabelled_background,E001G-00a696f67c98,,BNG_100KM_E3_N5,2021,EAP-71ad6a50942e,1.0,128,e001-terrain-v1,pass,E001S-4b9af452a3e0,ac0ed0c0744ce04e2bef527e43844f8d5301cbecb013ddb0e82da4dd0c300b3c,final_test,train
E001B-8b8cdc12ae6f,unlabelled_background,E001G-fd7fe9b48888,,BNG_100KM_E5_N4,2018,EAP-d85b0f0821f9,1.0,128,e001-terrain-v1,pass,E001S-bb987891ad02,d84ec25d07cbdcc4576a8ac85a4bbf895323e255bf456807c46553bd47ba689d,train,final_test
E001B-b97fa2521f87,unlabelled_background,E001G-9b3cef34d7aa,,BNG_100KM_E3_N1,2018,EAP-d85b0f0821f9,1.0,128,e001-terrain-v1,pass,E001S-2475d86c3b25,b0852e3732ee5576d6a7d536db9fc85416d99a7ba524f16006e97555158b67af,final_test,train
E001B-5356dd9a27a8,unlabelled_background,E001G-691a42c4dc75,,BNG_100KM_E6_N2,2018,EAP-d85b0f0821f9,1.0,128,e001-terrain-v1,pass,E001S-e0ea1a551618,be9684adff384f8f1952b9ec7be9edd662c596014eb8d983828ce05ff197da45,train,train
E001B-533d17375079,unlabelled_background,E001G-f6167c7f2718,,BNG_100KM_E4_N2,2020,EAP-c590a5cb0139,1.0,128,e001-terrain-v1,pass,E001S-b57dc286e4ec,fc91d6b1ed4fa754332c5edcf15ea80107cfe0d5d035d939c6ab357bb3208136,development,train
E001B-f74eb9454530,unlabelled_background,E001G-08bf9f6fbbe8,,BNG_100KM_E2_N0,2021,EAP-71ad6a50942e,1.0,128,e001-terrain-v1,pass,E001S-d1b45a0c31fa,1139b69d2e3cabb986599f8bade8d654f7b4834019098610b3f8ac40c731faa6,train,development
E001B-5846f5b600bf,unlabelled_background,E001G-7a407b78d0b9,,BNG_100KM_E3_N0,2021,EAP-71ad6a50942e,1.0,128,e001-terrain-v1,pass,E001S-cd74f46b707a,499274c4f9088017b5c5f0a1bb458dedb389aabcb4cc4e42bd0e7754782155fc,train,train
E001B-e88257d8ad87,unlabelled_background,E001G-f4e52a5d1046,,BNG_100KM_E4_N2,2020,EAP-c590a5cb0139,1.0,128,e001-terrain-v1,pass,E001S-86b41ddda75e,78e70bb5e0ff5ed19882c44cf0e979a2e78982a83bc3b00b13345e25bd61cf29,train,train
E001B-d73e1b99e479,unlabelled_background,E001G-3406a8e2e0dd,,BNG_100KM_E3_N4,2020,EAP-c590a5cb0139,1.0,128,e001-terrain-v1,pass,E001S-44cc3a201295,e82797b7d332f71322cebe397238e424ca16e6840256414b0b476a36f6d20ea0,train,train
E001B-0c45a133ae7e,unlabelled_background,E001G-14e6965f4cb2,,BNG_100KM_E3_N5,2021,EAP-71ad6a50942e,1.0,128,e001-terrain-v1,pass,E001S-23dff0442f59,01e26901a9c8ea59d8eb511ba0f8251d1a693907c2ff7c95d3a7c39204ea1be6,train,train
E001B-b7ac628700fe,unlabelled_background,E001G-0f19be53b917,,BNG_100KM_E5_N4,2020,EAP-c590a5cb0139,1.0,128,e001-terrain-v1,pass,E001S-0bba758d724b,d34fb0983ba1316716346bdc866bab556bb0d8436149791f4cdfacd293e71e8e,train,final_test
E001B-57f908c4779f,unlabelled_background,E001G-ffa904bf1e19,,BNG_100KM_E3_N2,2020,EAP-c590a5cb0139,1.0,128,e001-terrain-v1,pass,E001S-9d98da035fcc,d54df0ff3e0abee96f43751b3e9c40eed0ba971d593f7fa0f61898a154ed3bec,train,final_test
E001B-ff1e5b957923,unlabelled_background,E001G-af996ac503ae,,BNG_100KM_E5_N2,2018,EAP-d85b0f0821f9,1.0,128,e001-terrain-v1,pass,E001S-9dc74069289a,95fe87bd4378fd36ee54ba4fc42b8ce8c3663a109b99861951447832a5bde628,train,train
E001B-9c739fc2e0e0,unlabelled_background,E001G-8d9b7807ff6b,,BNG_100KM_E2_N1,2021,EAP-71ad6a50942e,1.0,128,e001-terrain-v1,pass,E001S-1e6789654bc8,f90d5acf11b1950030a6c194cd8d1518086348b56359b460219f207a312280c3,train,train
E001B-4a2842417b07,unlabelled_background,E001G-5bbdbf30903d,,BNG_100KM_E2_N1,2022,EAP-a800a13742ee,1.0,128,e001-terrain-v1,pass,E001S-de6a588437f9,fe78d4b6cc12bb455f894a7cbca04ce828cc6f4f4661991bb105e1e3652e3308,train,train
E001B-f1c919c40a13,unlabelled_background,E001G-55628dcca714,,BNG_100KM_E1_N0,2020,EAP-c590a5cb0139,1.0,128,e001-terrain-v1,pass,E001S-6b210ec29267,10d8eb655f4d3bf6ead074fe72825dad207e71c9b334d6e81851e9622705afe3,train,train
E001B-eea0768c0a7b,unlabelled_background,E001G-5d50a131e6dd,,BNG_100KM_E5_N4,2018,EAP-d85b0f0821f9,1.0,128,e001-terrain-v1,pass,E001S-7f6712cf816b,b17adb80ed430cec391b3410d0a7aed409ac67def33d5167ee6c90cec57cf75e,train,final_test
E001B-24226f35ed6f,unlabelled_background,E001G-b51e4e22fade,,BNG_100KM_E2_N1,2022,EAP-a800a13742ee,1.0,128,e001-terrain-v1,pass,E001S-6c1adce22787,566a4ca6ae11581dcd7d50f55a5c1ecde0f86616e1408ff1164c1c6e01a29f22,train,train
E001B-41617b8aee82,unlabelled_background,E001G-537394d87b42,,BNG_100KM_E3_N2,2019,EAP-d3a871d4f09e,1.0,128,e001-terrain-v1,pass,E001S-6c3268b6a2f5,0ba6ca13dfd0d472abf9a851cd0017ef55f805b1da21ab32692f4756c98d99f8,train,final_test
E001B-0d551354f4c3,unlabelled_background,E001G-255c7bb74d69,,BNG_100KM_E6_N3,2017,EAP-8e32eccbc87e,1.0,128,e001-terrain-v1,pass,E001S-68cff037d039,31ea2590cbcabe4306692caed7b1c99f4c2e0daf9ca597bd0e0deee74c5992b4,train,train
E001B-97f794310e9b,unlabelled_background,E001G-2215e5402313,,BNG_100KM_E4_N2,2020,EAP-c590a5cb0139,1.0,128,e001-terrain-v1,pass,E001S-a82976a4f94c,600a8134aa5b3d0f31c2e5a214a1fcf5f7561062f1c0f9b5d978ab7704b03226,train,train
E001B-f8a2591f6e0d,unlabelled_background,E001G-0bac9c835b37,,BNG_100KM_E3_N0,2021,EAP-71ad6a50942e,1.0,128,e001-terrain-v1,pass,E001S-7463ef1beb54,8ae65b688cd6667377909733bfdb7b0ecf7dca59b97ea9c013500bf4e5026dfc,train,train
E001B-8c21510ab9f0,unlabelled_background,E001G-bb9b71b424d7,,BNG_100KM_E5_N4,2020,EAP-c590a5cb0139,1.0,128,e001-terrain-v1,pass,E001S-7280a4d38856,68bf015db6e239b12614a2925387da9fe66b8e42b65fa25908fe34b98303e423,train,final_test
E001B-1feee4aafaa3,unlabelled_background,E001G-cb1c4854b5e7,,BNG_100KM_E5_N1,2019,EAP-d3a871d4f09e,1.0,128,e001-terrain-v1,pass,E001S-2f9b7184dd6c,249efb86b88e46b7aa1d10cca63895cda5aa9cab2d75482aaba164e58f62230d,development,train
E001B-95af0fbc78ae,unlabelled_background,E001G-4a2813850933,,BNG_100KM_E2_N1,2021,EAP-71ad6a50942e,1.0,128,e001-terrain-v1,pass,E001S-8d6fe3728b7d,7903f7b1a073ff93bd9efe44bf4479f961d207a981c74895746d1982ba2f466d,train,train
E001B-e444fc0d2f21,unlabelled_background,E001G-f40af4840c91,,BNG_100KM_E2_N1,2020,EAP-c590a5cb0139,1.0,128,e001-terrain-v1,pass,E001S-e9bc5efd09a5,8cf91a678004ebf1db076c1ffdc4cb2c136b2767d452aaa1c4b2489ba91ddaf9,final_test,train
E001B-bdf252017e91,unlabelled_background,E001G-7e6f6e41ad9c,,BNG_100KM_E4_N1,2020,EAP-c590a5cb0139,1.0,128,e001-terrain-v1,pass,E001S-c97641894cbc,e64eccc47224eb6a7a339b7b01fdcb91c039128c9e9ed7e7632671704ba91488,train,train
E001B-1dd7de880a84,unlabelled_background,E001G-ac3baa62d537,,BNG_100KM_E4_N1,2021,EAP-71ad6a50942e,1.0,128,e001-terrain-v1,pass,E001S-8560a7e68dfb,96efe9d30ced4ce38606bb42dad89b86d154c07602110213df501f3db176fbd9,train,train
E001B-e3a276bcbec8,unlabelled_background,E001G-d480a4f5d11c,,BNG_100KM_E5_N1,2019,EAP-d3a871d4f09e,1.0,128,e001-terrain-v1,pass,E001S-b6ddec4a400d,2458a56997dcee6333990ef253530ea115fd1862e10fc5d0270ea100e312a148,final_test,train
E001B-bf3f590f96bf,unlabelled_background,E001G-4900b71cce99,,BNG_100KM_E4_N5,2018,EAP-d85b0f0821f9,1.0,128,e001-terrain-v1,pass,E001S-5687219df532,12746ded34dd5099530c90e4b423dc00a0de248b10da2da21f61f424782bee27,final_test,train
E001B-0569e3687164,unlabelled_background,E001G-80d1d5b228dc,,BNG_100KM_E3_N1,2020,EAP-c590a5cb0139,1.0,128,e001-terrain-v1,pass,E001S-c79a5f1eeeaa,bba335d037f5f5927a10bb0dadc55f659fb720a68a9652b3ba66ce538d3ce9f0,train,train
E001B-9b178770fb25,unlabelled_background,E001G-b956741c2c7c,,BNG_100KM_E5_N1,2019,EAP-d3a871d4f09e,1.0,128,e001-terrain-v1,pass,E001S-86c8320cefae,92034262e72bb5801c1fd6969b13ccdae180c78bd308dc884ab1ffbea4f0b7b0,train,train
E001B-a89f3905674c,unlabelled_background,E001G-811748c43f63,E001O-bfb367ad9636,BNG_100KM_E5_N0,2019,EAP-d3a871d4f09e,1.0,128,e001-terrain-v1,pass,E001S-c7187c2ef4c7,29f791fe69e6d15f9f39f6700c8a415f3bdbbd375d83463ad79dc885c175e446,train,train
E001B-312ecf68497d,unlabelled_background,E001G-5877f20c3fee,,BNG_100KM_E2_N1,2021,EAP-71ad6a50942e,1.0,128,e001-terrain-v1,pass,E001S-a8265e110df0,387c6411eef40216acc4488aeb20d7779c8fecf25402b70183b28a2e48d5ecf8,train,train
E001B-3867236bf50a,unlabelled_background,E001G-fa86b5076070,,BNG_100KM_E3_N4,2018,EAP-d85b0f0821f9,1.0,128,e001-terrain-v1,pass,E001S-cfebf4467b28,0965ed90b4e6faa643bfe64ac3ef2138b282e285db8e9d5a91b87e828d10dea2,development,train
E001B-5802d1073675,unlabelled_background,E001G-313630f1a471,,BNG_100KM_E1_N0,2019,EAP-d3a871d4f09e,1.0,128,e001-terrain-v1,pass,E001S-9ee101d3a51f,aa7d48be0ea267a345b7dbd6dbf2c5ff973b2fdbad34657ac811892576b5d781,final_test,train
E001B-9071b5bd8f1d,unlabelled_background,E001G-ef1b05cdeb42,,BNG_100KM_E4_N5,2018,EAP-d85b0f0821f9,1.0,128,e001-terrain-v1,pass,E001S-f15550d936e2,8921c804fc2b15f1838b0b149ca1655526d4a0bf2dd9f32584397a022f681bf6,train,train
E001B-78fe0a69fb09,unlabelled_background,E001G-2765a8fcae55,,BNG_100KM_E5_N2,2018,EAP-d85b0f0821f9,1.0,128,e001-terrain-v1,pass,E001S-f98803b49619,bbd845ebcc1e9414421fb7190309ef427f0008f6d3d7b074c95dda61d3766c0d,train,train
E001B-1ff69d2f940b,unlabelled_background,E001G-f710e5fe5483,,BNG_100KM_E5_N1,2019,EAP-d3a871d4f09e,1.0,128,e001-terrain-v1,pass,E001S-ee906d9b046a,ade0a4ce9819383356814d99e8c961baacd096498ffb2954dc46e4b85e4d28db,train,train
E001B-dfbf34a6f7c4,unlabelled_background,E001G-a39ea43c2679,,BNG_100KM_E3_N3,2020,EAP-c590a5cb0139,1.0,128,e001-terrain-v1,pass,E001S-219534a2651c,3de187b386f041a5e1eb1f48d026bcbc0e03fcc91d8a1ed4d49a35b77211f766,train,train
E001B-263524be3473,unlabelled_background,E001G-fb39246bb3b8,,BNG_100KM_E4_N0,2021,EAP-71ad6a50942e,1.0,128,e001-terrain-v1,pass,E001S-0293d9bf88d0,c942bce2b5c04a0b2c4c971c4fe343f929e7ccc3ce4016076ba017b6bf96f253,train,train
E001B-104942d59447,unlabelled_background,E001G-882145fc2ae5,,BNG_100KM_E5_N3,2017,EAP-8e32eccbc87e,1.0,128,e001-terrain-v1,pass,E001S-fc2128e422d0,f31c050136e478122e9964bd70c66d79edda629c7e595f28b7d08d48a590a5e7,train,train
E001B-61e797ac0681,unlabelled_background,E001G-b4b90fa10db2,,BNG_100KM_E4_N4,2018,EAP-d85b0f0821f9,1.0,128,e001-terrain-v1,pass,E001S-48876ac2a70c,485be79ac47da1f259f1f20d0572b3565474f7497f742fdd7d78f5c85385531b,train,train
E001B-188ca46fde73,unlabelled_background,E001G-748e92ae4832,,BNG_100KM_E5_N1,2021,EAP-71ad6a50942e,1.0,128,e001-terrain-v1,pass,E001S-324ef90e4b7a,614231c932de0ec0b63e73b9444ebb80afd06274743725acea2141dcc531d27d,train,train
E001B-c62016e2f029,unlabelled_background,E001G-71c975f5c4c4,,BNG_100KM_E1_N0,2019,EAP-d3a871d4f09e,1.0,128,e001-terrain-v1,pass,E001S-0729949bf085,aaadedec027900a4cf0ecfef669699a42e54c304e6d881f1cac12d1ccbd3fdf3,development,train
E001B-34401608dc52,unlabelled_background,E001G-98fc7d187add,,BNG_100KM_E1_N0,2021,EAP-71ad6a50942e,1.0,128,e001-terrain-v1,pass,E001S-69a2d4352e7b,ad7336408beb2d055f1192d2a0904a2c3bac581e07ab6d589cd599bb20c0b45e,development,train
E001B-3aa0f9079dd9,unlabelled_background,E001G-78578e404c1c,,BNG_100KM_E4_N1,2020,EAP-c590a5cb0139,1.0,128,e001-terrain-v1,pass,E001S-2fd5ba7dd51c,72963072014e67c81e76c47cf3971a4aae5ebc801d0e09ae57d68c06830619d5,train,train
E001B-ea50f2b27326,unlabelled_background,E001G-db68efa25410,,BNG_100KM_E3_N2,2020,EAP-c590a5cb0139,1.0,128,e001-terrain-v1,pass,E001S-75444ac414ef,10b4d10f998c8175b9dcc3a9322abbb38e0167ca8806d5ef7840de3665b8488a,final_test,final_test
E001B-af4eb9bd5ce1,unlabelled_background,E001G-07aca52a4f92,,BNG_100KM_E4_N0,2021,EAP-71ad6a50942e,1.0,128,e001-terrain-v1,pass,E001S-3470f3c83314,7d6d1894a59c67dbe0e4bdc4d022956fc8c9469f336fcf0819695b29aab8e61e,train,train
E001B-3996c8e88069,unlabelled_background,E001G-21152936ff9f,,BNG_100KM_E3_N3,2021,EAP-71ad6a50942e,1.0,128,e001-terrain-v1,pass,E001S-e917f0daf845,3ac8be87db3f21b276c8e4be154919acba45d83a9ee09aec2e81af9870241ee1,train,train
E001B-00c00a6841b3,unlabelled_background,E001G-ca719b591f83,E001O-0157ec1605ec,BNG_100KM_E3_N4,2022,EAP-a800a13742ee,1.0,128,e001-terrain-v1,pass,E001S-b2ff7a6785e0,985728b72b20053686220f63c03b3bcf55bd66175676d5f50161b313c01882f1,train,train
E001B-ec7f4169eccb,unlabelled_background,E001G-490e2800352b,,BNG_100KM_E5_N4,2020,EAP-c590a5cb0139,1.0,128,e001-terrain-v1,pass,E001S-044db6466bb9,0d2bc7718e8800ef1855a4c8e54efe6701528c3421122f77ee16f753a5b2bab8,train,final_test
E001B-24e488634157,unlabelled_background,E001G-1b0e46349426,,BNG_100KM_E3_N5,2021,EAP-71ad6a50942e,1.0,128,e001-terrain-v1,pass,E001S-c5202855ebc3,85e3e205685a37e4bb89cf666bee9e76ac2e24f82693f1839b55ca17faf562d5,final_test,train
